predicted_train_x;predicted_train_y
11.219815;0.12857576
10.465697;-0.038027063
12.313908;0.11763342
10.077874;0.22787465
10.751506;0.5789414
6.079545;-0.3640671
10.323492;0.05823858
11.823836;-0.11598362
21.094204;0.6574947
10.229835;0.19295673
8.4807415;-0.012447937
8.177026;0.2903217
10.066577;0.3954833
10.358817;-0.28321785
8.997304;0.29343367
9.6853485;-0.03959076
10.926122;0.06871672
10.312591;0.031285644
13.769246;-0.078029886
14.635141;-0.29593682
8.28123;0.03504093
7.1642585;0.45196414
9.750134;0.3866617
14.463283;-0.20373474
10.148041;0.18832509
10.145509;-0.029019788
9.218005;-0.010976358
9.013997;0.19710042
11.416402;-0.1999728
13.225902;-0.10372387
11.327987;-0.032819822
10.692037;0.51605284
9.324866;0.073893145
11.482221;0.24969818
12.62763;0.13892178
19.568314;-0.2576559
6.4730453;0.13224448
13.783121;-0.24107222
12.995357;-0.13542198
16.11385;-0.025382265
8.551656;0.28215504
8.789777;0.027859762
13.4086685;0.16435833
10.212499;-0.16123645
11.945121;-0.047458664
10.573312;0.1947111
9.408108;0.0590875
10.534703;0.117820576
10.79695;-0.03851618
14.191459;0.11329459
11.955174;-0.055076107
12.86432;-0.01858303
7.956621;1.0615023
17.062542;-0.43858013
-9.280194;-0.20411722
-9.278862;-0.2047633
11.404993;0.015871778
8.66785;0.075028434
10.606856;-0.038354978
8.54126;0.058898762
12.401126;-0.08073418
8.466338;0.23426272
14.575901;0.011865423
10.671067;0.11951579
7.598117;-1.1652614
9.3651085;0.05144216
12.721998;0.07935257
9.718108;0.9830368
17.005661;-0.54115677
11.26278;-0.018174335
13.387332;0.26977015
8.892088;0.13978578
15.439607;-0.11107275
15.434379;-0.118057355
7.6819954;0.34809038
12.944796;0.040358737
9.358672;-0.13408741
7.851003;-0.04240869
8.658788;-0.10126771
9.692148;-0.031640932
8.459194;-0.020445034
10.688249;0.3104024
8.600234;-0.08166386
10.924761;0.09838773
9.856534;0.0068650404
9.4211035;0.15609093
6.419056;0.11624546
12.831635;-0.24335699
16.89471;-0.06858982
9.759685;0.5957927
9.713532;0.63193005
17.686789;-0.5487245
-6.737082;-2.9088647
8.611352;0.065937445
16.468914;0.52472913
8.872347;-0.15825905
8.678903;-0.016870245
15.001839;0.18045807
10.041683;0.048454955
8.620447;-0.05579178
9.688798;0.048186436
9.903035;0.086187616
11.553039;-0.010849877
11.701062;-0.033128157
10.062503;-0.22038616
14.404651;-0.17263542
11.760764;0.45493647
10.49514;0.22737442
7.5763235;-1.1369557
12.036563;0.28059447
13.319472;0.116759345
11.727212;0.49621087
6.1304784;0.18042554
10.18201;0.00031754468
12.503511;0.32326588
15.879654;-0.19440769
14.432405;0.04189995
9.87453;0.15934972
11.940829;0.10773964
4.8139067;0.5874584
13.601782;-0.0917597
13.519601;-0.10632087
14.548934;-0.37054434
10.191991;-0.27002528
11.822417;0.1374851
10.020005;-0.19255883
11.209336;0.10376187
11.526102;-0.05299349
12.798076;-0.26218653
12.184156;0.019126669
8.958053;0.30161157
8.08101;0.32067856
8.48493;-0.0062351665
9.043298;-0.18674643
12.218603;1.5355048
8.932564;0.30153024
8.742721;-0.17517506
7.557573;0.31728682
12.101267;-0.107561305
8.945499;0.30183163
9.350303;-0.017096534
12.852571;-0.55139333
9.70048;0.53943574
8.171602;0.10978739
10.443329;0.4213569
16.945717;0.5626346
12.957566;0.27722123
13.708232;-0.11715777
14.847617;-0.11305083
9.349805;-0.13293393
9.44347;-0.03652017
8.6829605;0.061866745
9.844218;0.21059456
10.864993;0.027918383
7.87817;0.328973
12.989686;-0.54181695
10.686335;-0.20039888
8.828713;0.085616246
14.066422;0.034741387
13.427719;-0.18852632
13.194074;0.4056207
12.442241;0.09829131
8.933144;-0.2644697
14.635503;-0.15253066
10.4868965;-0.015224687
13.56098;-0.0787545
9.194018;0.052213416
12.061257;0.031297967
11.3796625;0.5065436
9.787328;0.58758783
9.139603;0.032828704
9.3615055;-0.018284574
13.319156;-0.11574082
11.419957;0.22281308
13.482543;0.18375643
13.013711;0.020019934
14.881;-0.41182795
9.832816;0.31344363
8.799044;-0.047675565
13.370902;-0.14035486
8.853839;-0.26193896
9.820218;-0.09524341
7.801627;-0.33415163
10.997418;0.08498539
9.530475;-0.03635101
-5.6303368;-0.3494582
8.865556;0.0807838
12.882455;0.44965693
12.53714;0.0329919
11.185533;-0.18066023
14.933359;-0.027359888
12.161397;-0.42930427
4.944268;0.24254645
13.670346;-0.036134377
10.748998;0.034687057
10.650388;0.22512303
11.15317;0.1295525
9.449002;0.15451057
8.8167095;0.29578012
10.845024;0.03781046
10.317464;-0.035703227
12.094399;0.18239658
11.323645;0.080867484
11.736238;-0.08166553
13.615286;-0.10842705
10.483153;0.48532864
10.135789;-0.15365769
12.439683;0.3510706
11.573831;0.05717592
10.30487;-0.24761246
6.926012;0.05762966
11.703464;-0.009370997
14.482076;-0.19735216
10.750028;-0.117716596
15.150683;0.12919237
10.943263;0.3523281
4.744727;0.30585945
10.595694;-0.15740022
6.8663216;0.06836705
8.858993;0.2936133
9.221885;0.14695562
4.5240283;0.4407263
10.476569;0.40647078
12.848142;0.17917429
10.820968;0.03299041
10.855914;0.31148192
17.887737;0.13659574
11.3653755;-0.21088414
12.722488;0.19600211
13.275222;-0.034726605
10.930958;0.5526763
14.111791;0.3411664
14.635488;-0.30891
8.750482;-0.35226962
10.650962;-0.35036242
17.96772;0.05575624
12.959832;0.011151449
6.521137;0.14596428
13.310027;-0.09435661
18.768478;-0.13975847
11.424897;0.035569713
10.216691;-0.068812296
8.808171;0.81436694
6.202286;-0.0046419343
12.147168;-0.4351688
13.064436;0.03883882
10.49731;0.24259295
10.24384;0.0040807584
16.308456;0.09937872
10.525271;0.008714096
11.971809;0.44430888
14.763837;-0.19467805
13.430159;-0.3514041
10.392966;-0.09625246
10.054938;0.38110566
13.181515;-0.48588002
14.536547;-0.039377406
7.2023544;-0.0027522286
-5.200694;-2.2806885
9.982907;0.012157128
11.385712;-0.09925239
9.885488;0.553957
11.354743;-0.19691645
12.569698;-0.42207846
10.02518;-0.15046912
-5.764821;1.4135885
11.268155;-0.0017349562
10.543042;-0.08928411
8.831081;-0.2836282
15.014585;0.051561937
11.708798;0.28043413
10.973325;-0.023805067
12.655531;-0.84667623
7.7342577;-1.0538921
11.539817;-0.02027531
10.710143;-0.06739952
12.792668;0.15657024
10.283352;-0.027420655
6.5027776;0.22384183
12.193177;-0.08063309
13.321893;0.35600635
10.56146;0.08978747
13.477059;0.22435324
17.533026;-0.35902777
12.216572;-0.36759585
10.421842;-0.028916478
13.584542;-0.02250205
8.752818;-0.115785256
13.483857;-0.18691944
15.402483;-0.035076514
11.318964;0.38007435
21.0252;-0.012366339
8.633174;-0.12756814
8.161155;0.24609704
12.451748;-0.010535642
15.12519;0.069409266
11.714612;-0.05069597
10.897044;-0.0046875915
12.184182;-0.1050273
12.094205;0.14749868
8.5957575;-0.13540833
9.161009;-0.038768634
8.127271;1.2578455
10.794379;-0.0029597124
8.299112;1.48407
9.663865;-0.10186489
11.680775;0.070057824
12.732465;0.18333335
12.325053;0.0012084404
11.116664;0.012999893
8.974456;0.2704128
10.9015;0.15835355
11.824702;-0.15623824
8.432023;0.1300299
8.923743;0.38275895
15.270564;-0.041240916
12.055906;0.011761175
11.958772;-0.1303138
13.274886;0.0633703
12.387069;0.32604438
8.325404;0.021432713
9.039985;-0.21129404
15.923621;-0.4537114
12.476222;-0.4897406
10.763493;0.045996383
13.212665;-0.08910112
10.172652;0.087137386
10.444388;-0.08300392
10.782392;-0.058972493
15.446164;-0.10836911
8.851684;0.09559344
14.836494;-0.02031745
10.586204;-0.08095695
10.075068;0.042474702
14.63115;-0.13868593
12.29004;0.0780756
14.489098;-0.18434818
9.463986;0.2763922
12.8699045;0.01140751
11.219714;0.12576364
10.845756;0.0039524892
11.71756;0.37059537
11.029193;-0.066038206
12.281094;0.27206686
11.717027;-0.053909525
7.783322;-0.11271049
8.908252;0.21022297
9.821742;-0.010842993
-5.181237;-2.3531826
10.636993;-0.36044675
9.808253;0.094045654
12.065185;0.14667149
10.062894;0.17741786
-6.4357147;2.9827836
7.1615934;-0.0023872098
10.9469;0.06279175
-9.280196;-0.2039201
13.853486;0.59978926
6.5330153;0.3009429
10.618983;-0.11800575
8.863083;-0.19434407
9.7172365;-0.01955606
11.031558;0.07651551
8.586883;-0.123741224
9.43003;-0.13948981
-5.1563463;-2.4299765
13.0953665;-0.181639
10.707161;-0.048440807
9.914525;0.016346619
11.303737;0.3026495
9.111438;0.35264903
13.046214;-0.33153954
7.965867;-0.18210085
13.534526;0.29560712
9.668984;-0.06653713
9.86044;0.8429245
9.671994;0.034976527
9.65447;0.46987987
11.180448;0.06844403
9.264449;0.05544792
10.240876;0.44775924
13.344779;-0.16120367
9.766946;0.5662987
9.754962;-0.15057884
12.889474;-0.07803987
-5.4472413;-2.9049795
15.583796;-0.4023896
13.598752;-0.014030918
9.959094;0.33040145
10.514537;0.045983717
12.190767;0.23902558
15.240684;-0.07529488
17.00475;0.40241233
10.290663;0.0671242
12.477857;-0.13642831
12.21779;-0.14374624
10.977834;0.08765794
9.434155;0.22549717
11.480998;0.26592705
10.990132;-0.10150723
11.936574;-0.09998594
12.252434;-0.15397294
9.114507;0.39040366
13.5245905;-0.058851495
-5.1218095;-2.345966
12.88733;-0.008467211
12.659147;-0.38382345
14.126469;0.025549456
10.536647;0.10435669
16.975506;0.6121314
10.953212;0.41174924
9.80272;0.19177145
11.245898;0.11711906
12.301633;0.12659688
10.70326;0.044015065
11.62447;0.0317664
10.280213;0.07602836
12.199948;0.39428705
9.6382;0.2945149
10.106118;0.47289333
8.30376;-0.020116016
8.79787;0.0738544
11.8689165;-0.19090705
7.81614;0.12652956
9.425767;-0.07603133
10.323938;-0.13251732
10.405139;-0.13242045
12.243386;-0.4519277
6.6837974;0.34228897
17.930244;0.3522985
10.454128;0.1836752
10.829722;0.6378825
10.851277;-0.077915445
-7.742832;-2.7868798
15.454917;-0.57221943
11.506306;0.42230597
11.342954;-0.1731054
8.619861;0.0686896
9.781171;-0.028120175
7.760435;0.1829658
10.333531;-0.056507215
18.485348;0.216508
7.2475405;-0.039897725
8.8674345;0.7559819
8.013677;-0.42571604
10.028044;0.0032642344
8.590653;-0.13185133
12.142615;-0.016571894
9.6685705;0.44240174
14.414454;0.28117374
9.672954;0.038306877
10.278116;-0.024096742
10.792337;-0.13923709
10.441081;-0.092681274
10.015101;-0.15312597
12.361449;0.3119013
9.902207;0.10425283
8.8012;-0.15622835
9.226686;0.08115114
11.160036;0.2074276
11.771608;-0.4663026
13.568203;-0.42433944
8.217317;0.26674804
8.716011;0.21138524
12.455472;-0.5060314
8.904534;0.13319077
8.636096;0.07307963
8.0842905;-0.06526624
17.285213;0.08091445
13.401259;-0.5245702
14.824707;-0.023234129
12.565228;-0.12594728
7.1296167;-0.20408617
9.003593;0.19653548
9.020208;0.76311773
10.556922;0.06088619
9.162561;-0.08718118
12.689321;-0.080846325
14.2283945;-0.048876688
10.33129;0.5977922
14.523784;-0.15558724
5.9490156;0.19070844
9.634458;0.48137194
8.271371;0.011701123
7.1651096;0.043356135
7.262444;0.12196691
10.353136;-0.007585748
11.515576;-0.17533933
11.532412;0.02518107
9.680165;0.0055876235
9.24921;0.30821058
9.030461;0.0011550346
10.617234;0.31417418
9.876752;0.1443123
12.327138;0.10912906
13.513589;-0.10454832
10.563018;0.4780787
9.27377;-0.078491524
8.898946;0.04434456
7.154918;0.23116146
9.72026;-0.1006612
12.008264;0.30338594
9.686137;0.96987456
8.543446;0.30351838
13.769038;-0.16035116
9.85777;-0.055661723
12.311136;0.112667575
12.4372225;-0.12833856
11.113267;0.123178646
13.650017;0.13402404
13.125091;-0.026272207
11.837758;0.39479297
8.458923;-0.019644871
9.196134;0.06733157
10.755967;1.0974479
6.269902;0.12744506
8.5506525;0.06964831
8.027959;0.13868801
12.309613;-0.039286688
11.383624;-0.09679867
10.111957;-0.834451
8.334206;0.01782091
10.156256;0.19981235
12.676383;-0.22386573
8.956136;0.3643824
8.724457;0.48637113
13.495013;0.20894285
11.236754;0.03720434
11.473775;-0.040116265
10.662857;-0.30514565
10.526968;-0.037304975
10.243687;0.05981067
21.12555;0.80760956
12.735205;0.048655346
10.326775;0.08218281
13.019212;-0.15745811
10.312874;-0.05782953
15.032731;-0.074365124
11.113213;-0.09991293
10.730214;0.24231991
10.674865;-0.1254033
8.7986965;0.25471798
8.63169;-0.07045932
15.1806135;-0.0796811
11.091826;-0.07679744
9.138804;-0.19499351
11.731448;0.41452423
12.402698;0.3319247
13.057988;-0.16785745
7.4637794;0.12658562
9.363771;0.3236658
11.366408;-0.1767401
12.398522;-0.0153784
12.174631;0.44350585
9.731769;0.12279503
16.769176;0.14771703
11.0049925;-0.376738
10.298406;-0.07447575
7.1557436;-0.10780512
12.942079;-0.19897722
11.24393;-0.043510273
7.1543846;0.30234045
12.703632;0.08138113
11.358481;-0.19040905
11.734135;0.22615404
10.0756235;0.21705182
10.943206;0.3262392
13.289773;-0.04303898
11.094413;-0.22809671
12.2955475;-0.40154997
11.920291;0.49792388
16.88348;0.5953334
10.918801;0.110736266
14.541624;-0.041625097
6.4559546;0.12708636
10.758376;0.013127134
12.2324915;-0.029938355
10.054493;-0.20581453
10.094975;0.020847216
15.409682;-0.10975757
9.51558;0.10578807
10.433715;-0.18456061
5.6770773;-0.030631766
11.317399;-0.20565651
8.16263;-0.1643724
9.46432;-0.046853706
6.511284;0.26351526
9.4678335;-0.13790482
12.989051;-0.06277628
8.25033;0.6456505
14.898194;-0.09239149
10.952731;0.07301499
11.564319;-0.20794593
8.928285;0.25050983
12.428352;-0.3533221
13.595278;-0.11411162
10.885333;0.01269655
13.083625;-0.38605607
9.975425;0.05346133
10.171292;-0.106234
9.237074;0.027695611
12.151992;-0.10451345
12.462563;-0.009223207
10.463843;-0.08861749
10.281867;-0.09654756
13.795429;-0.16202158
8.573498;0.080864325
6.8738985;0.15859623
8.061276;-0.18054716
14.42924;0.011681304
10.348073;0.01869817
11.335168;0.07114805
11.459538;-0.08989073
8.15375;-0.0756831
12.059769;0.2556896
8.577411;-0.09829752
13.427474;-0.11600931
11.471679;-0.0234911
-5.6876593;1.2750888
10.424748;-0.09904511
18.377605;0.22849928
11.106976;0.38326424
12.55651;-0.32434332
-9.278987;-0.2047713
10.351167;-0.010511561
8.089031;-0.08646308
13.745641;0.12569325
10.452365;-0.11540496
10.033528;0.048203573
8.173888;0.33684027
6.27573;-0.39138576
10.465409;-0.04615937
-9.280047;-0.20449112
-8.634957;-2.6225264
19.843775;-0.24933235
9.813381;-0.12055723
8.649373;-0.03864275
14.837859;-0.45592222
9.686742;0.5511654
12.515126;0.07877995
9.0289545;0.42957067
7.850145;0.0068947235
15.615464;0.23671862
11.131028;0.11046268
8.799863;0.14604048
8.602571;0.063006684
11.135741;-0.12847562
10.253282;-0.0013061604
9.2382345;0.04707907
10.205109;0.5509639
9.63842;0.11375548
10.283023;0.1879559
11.6432085;0.05109559
7.5564194;-0.033440217
6.360956;0.1532584
17.71751;-0.61726916
10.248681;0.5100361
10.478693;0.10615148
-9.365884;-0.39675808
10.218055;-0.04223089
10.246348;0.0150176445
8.841897;1.9554763
11.299361;0.34118253
14.092605;-0.21124165
9.6366625;0.685186
11.579097;0.1320345
10.729806;-0.18452404
14.856389;-0.22063057
11.558265;0.1729462
10.936622;0.37946472
8.644435;0.055750087
12.869952;-0.015229805
12.55127;-0.10963766
10.021945;0.103210375
13.679062;0.060206056
8.811795;-0.12970728
9.669957;0.47063798
13.211154;-0.17120223
7.858136;0.3387078
11.547164;-0.044699088
17.139935;0.31189325
8.508704;0.132565
14.634755;-0.14773126
15.941754;0.7948675
11.429493;0.038200423
9.022466;0.244204
9.845481;-0.03442563
10.788299;-0.3276842
9.666719;0.25450125
9.664029;0.014875398
12.3340025;0.41590193
10.416287;0.22913565
12.972258;0.01442887
9.161381;-0.13666363
11.572354;0.059763566
9.482259;0.2731969
10.755481;-0.090014234
11.850631;0.92683995
15.8724165;-0.18972687
10.423465;0.052081324
9.699287;-0.048777565
11.128852;0.1292214
-6.396162;2.7578194
14.295684;0.072977826
8.842753;-0.089956984
12.692226;-0.07985528
8.308711;0.097017184
9.899041;0.58248186
17.455038;0.05841978
14.749484;-0.20620416
12.8589525;0.45534158
20.853678;1.8597944
10.809085;0.38565052
12.5292845;0.18480425
11.860047;0.38772252
9.213206;0.1433229
12.759054;0.1120622
9.353494;0.10162856
8.557822;0.07076986
13.416814;-0.12741071
12.306121;-0.0065169176
-8.865743;-0.090922475
8.674933;0.17418881
11.413859;0.071494475
10.301127;0.02233319
9.275136;-0.035413817
9.502041;0.7477129
16.318243;0.18280219
12.201829;-0.015677705
9.825612;-0.069986925
13.299805;0.25580442
14.191457;0.044167653
15.319287;0.017598495
15.817183;-0.36268815
11.305086;0.30106872
8.925654;0.3013604
15.432416;-0.11301108
10.804881;0.07636766
13.276489;0.002708585
9.7550125;-0.027739659
11.280671;0.05806215
9.149646;0.856669
9.908818;0.03865494
11.747222;0.19999267
9.320024;-0.1331635
10.050957;0.59362394
6.6051254;0.3275381
12.284085;0.27685058
4.534711;0.4299198
12.133536;0.28269166
12.57907;-0.017052606
9.925294;0.067534104
13.7330065;0.12806578
17.676022;-0.58156466
12.23661;1.5334377
9.901186;0.560231
12.698646;-0.14588816
11.99695;0.17235292
12.166997;-0.093219
10.503317;-0.3604461
9.641461;0.060281172
8.8499565;0.085452005
13.428132;-0.37995288
16.713928;-0.34193718
12.237414;-0.24680404
10.173777;-0.79608357
8.797231;-0.13135071
9.239291;0.08687638
12.340537;0.41972482
6.108488;-0.3701717
10.621951;0.06835051
9.666808;-0.19064544
12.072119;1.4292446
4.4354706;0.35989207
12.848388;0.04497756
10.137756;0.09568788
15.988091;0.45456314
12.962631;0.20267685
12.256325;-0.06653987
9.2333975;0.34257302
9.7132845;0.5291526
10.799975;0.07378243
7.9673333;0.058354095
12.302442;-0.037774935
9.904311;0.009083972
20.147005;0.07417245
9.790652;0.46035582
9.354455;0.24497895
13.6176195;-0.3801475
13.171657;0.38311028
12.272645;-0.23463254
8.172048;0.2791303
12.08798;-0.1538655
17.293627;0.26289907
9.186232;-0.071479574
9.247561;0.01348205
14.052114;0.06913184
12.026918;-0.16646232
12.895591;0.015450166
13.513213;-0.1301931
13.122518;-0.19003634
14.353297;-0.030801639
9.9506645;0.04070781
17.921482;0.078755595
8.993062;-0.25845152
10.389495;-0.023332551
10.889453;0.046751365
8.850606;-0.20818569
14.945407;-0.08616735
8.698454;-0.074098036
8.594129;-0.04523401
11.551716;-0.40150896
10.41229;0.01851818
9.708804;-0.16524164
-6.432001;2.9569404
12.462865;0.0937783
16.420605;0.105670586
7.4845476;0.28298342
12.267377;0.36529544
10.204419;0.061297283
9.85296;-0.03844796
20.152391;-0.09452404
11.164996;-0.19606058
14.59732;-0.3649284
8.456774;-0.019297585
11.876397;0.13995127
12.7891;-0.26113194
12.885254;-0.24359219
5.2151575;-0.078418896
12.210447;-0.112979814
8.185838;0.31859088
9.683923;-0.0067097386
10.22384;-0.14051972
13.542062;0.058910504
13.5895815;-0.11831975
13.365775;-0.21935321
8.87957;0.3704003
9.056087;-0.24399899
12.507323;-0.14762731
11.089994;0.49346954
16.92382;0.5747543
8.025104;0.1126885
8.655906;-0.059241906
9.7721;-0.10916428
7.9694457;-0.2021737
14.612393;0.033098623
8.240353;0.10915904
8.840163;-0.10548596
7.4885426;-0.011584385
9.939458;-0.08096431
9.391067;-0.13766958
17.971695;-0.23535489
14.600978;-0.11462127
13.0888815;-0.013237848
10.269633;0.0047125677
10.746862;-0.13213454
13.450622;0.0996131
12.097946;-0.11342393
11.751533;-0.075916514
10.676152;-0.2866775
11.77954;-0.23685022
11.181008;-0.124718055
11.341918;0.23973875
11.302056;0.5520751
10.1154175;0.29885387
-6.1207657;1.9165819
13.014964;-0.39363056
9.877833;0.27609876
7.199538;-0.37659058
8.599069;0.093498215
9.648587;0.068798885
10.045438;-0.04158496
12.266139;-0.23302083
12.954296;0.03900008
12.644055;-0.06863488
11.3717985;-0.039107397
10.20003;0.5337345
13.285476;-0.1434532
12.48234;0.059296295
12.872574;-0.018025562
13.876403;-0.73774755
11.182254;0.03527619
8.749422;0.009378568
8.87724;0.4696599
10.326964;-0.033873186
12.093575;-0.06822373
8.872017;0.09683369
8.186618;0.32642052
8.928991;-0.15280321
14.92376;0.13787408
10.631133;0.15981703
15.534324;-0.14843936
11.924463;-0.25851518
11.899961;0.36206362
18.811832;-0.0626581
12.493639;-0.14272545
10.568988;-0.010698362
10.494944;0.29589126
14.813149;0.0050513754
8.56281;0.05458857
13.159474;-0.018086389
4.7274027;0.4825618
9.432591;0.63552886
11.513133;0.108364716
13.266423;-0.13107835
14.261758;0.2674084
14.546113;0.110668406
8.281297;-0.03817682
12.097247;-0.039846525
13.958609;-0.6277354
10.420004;-0.07003386
8.576913;0.08401339
10.155711;-0.18043411
8.368821;1.5514715
14.927012;-0.06692092
8.816134;0.22032763
5.9406366;-0.036322042
13.7846;-0.09047523
7.066351;0.14617677
10.59904;0.2558739
15.15844;0.07508148
5.8595786;-0.17733814
9.139876;0.3080231
12.201499;-0.027709708
11.323464;0.097317204
14.981837;-0.012656613
8.477468;-0.05409859
11.596396;0.07331933
10.14397;0.14539458
11.944425;-0.3940266
10.678245;-0.11668046
9.07689;-0.28837687
13.518743;-0.06532787
10.4855995;0.5242253
12.634116;0.13668405
12.093135;-0.20837255
11.202059;0.056643322
12.303931;-0.19518717
9.780303;0.5459887
10.030895;-0.82354057
15.128844;-0.39349204
-9.279102;-0.20477478
14.210391;0.20919098
14.900144;-0.375859
11.253051;-0.058334306
8.547435;0.26598474
13.640776;0.693194
8.335695;0.12941213
10.522809;-0.40819898
9.284665;0.058910593
10.143926;-0.7830399
12.801063;0.19796012
9.006755;0.16487722
13.476781;-0.08771719
10.680087;-0.31446496
16.066616;-0.15274416
14.2453375;-0.23297743
10.86785;0.6586786
8.550602;0.27725548
13.416713;0.23058693
10.845056;-0.77478176
9.741252;0.2566192
8.887834;0.1394953
12.871548;-0.16316904
10.0762005;0.20547381
8.592945;-0.0533344
15.407937;-0.0580882
15.064248;-0.4469085
8.297362;0.079843715
8.173879;-0.00172834
7.870642;-0.026879534
12.880586;-0.21073149
13.442996;0.10961269
9.432168;0.17008506
10.668161;0.1373492
22.362404;0.25539732
10.7202425;-0.03068249
11.1453905;0.12882926
10.855048;0.65243566
8.237329;0.10259195
11.516853;0.4489974
9.357533;0.64919794
8.836144;-0.17538191
13.508513;-0.25070214
11.965049;0.13089032
12.869574;-0.07737063
14.346976;-0.17955624
9.674188;-0.032092705
8.956245;2.0418193
9.666158;0.20606296
23.577393;-0.26606444
14.673945;-0.25837448
11.513062;0.02529119
11.088107;-0.25084513
10.441946;0.16126512
13.104237;-0.16815518
10.3154955;-0.19001295
10.25109;-0.015012368
12.066228;-0.021221831
12.487489;-0.04071264
9.407758;-0.08298834
9.599408;0.48777118
7.907155;-0.00837399
7.7930727;0.17322491
13.538304;-0.098668225
7.9729033;-0.24255003
11.52444;-0.054795757
9.671147;0.04531938
11.139695;-0.0057203313
13.390485;0.17212896
10.105922;-0.2564871
11.895299;-0.17179553
11.794755;0.1111062
11.620252;-0.118809864
10.387404;-0.06776357
-5.3694324;-1.136702
11.174085;-0.10624404
10.414948;0.4776394
15.010913;0.02689062
11.795586;0.1347716
11.994094;0.095323846
12.632379;-0.021216467
9.096492;0.4520618
12.045499;-0.025717601
14.6251745;-0.12706004
6.8928995;0.15445234
10.313879;0.33367515
9.530324;0.74066806
13.201466;-0.4637661
8.895609;0.12604399
10.071006;0.01442577
10.597241;0.023884282
14.051852;0.31843203
7.6422467;0.19264306
8.768428;-0.36248964
8.344815;-0.071093366
12.573567;-0.5981268
9.298032;-0.16214551
13.511496;0.021837011
12.141652;0.2952574
10.212125;-0.13916676
11.859354;0.3988331
12.510364;-0.048569962
19.440083;-0.49811473
9.937188;0.55565965
11.251494;-0.13601516
10.547626;0.46593085
13.422849;-0.058509514
9.923114;0.009773211
9.08527;-0.31488675
10.340371;-0.08121173
10.874869;-0.034156278
9.684695;0.1479912
8.351546;-0.18895896
17.305447;-0.19221316
9.860624;-0.03993143
17.252117;-0.17882776
19.5456;-0.53967357
9.490182;-0.06615855
15.867822;-0.1790743
11.740233;0.4652982
11.450526;-0.22884525
12.284841;-0.35849425
12.146772;-0.13696314
9.766494;-0.028049484
11.982816;-0.16509077
7.9746065;-0.28314483
11.246127;0.07596217
8.360223;0.2814727
15.2725935;0.019625977
9.668218;0.5396898
11.238454;0.08233179
12.725011;0.18619634
9.8011675;0.0020434717
8.149986;0.4315011
8.747156;0.009543494
11.399416;-0.25282112
9.69829;0.53813124
8.51422;0.023075834
11.551682;0.10953292
9.629951;0.48324546
11.72738;-0.23403235
11.905637;-0.16808166
13.351949;0.053270563
13.540745;0.41747501
12.893235;-0.079009846
6.6430407;0.16322942
10.477229;-0.11329393
11.046178;0.12021832
11.464377;-0.021111086
10.712983;-0.018525526
-5.6736526;1.2457861
13.485571;-0.49382672
15.354547;-0.076584116
10.037684;-0.0085556945
7.5813956;0.15205662
12.125495;-0.124234095
12.165364;-0.70481014
8.807397;0.23784308
4.423888;0.3733352
11.572699;0.06096743
5.6131134;0.038533524
10.499799;-0.0148620745
10.756442;0.040376022
10.090648;-0.5578204
9.024241;0.42334065
10.175385;0.5498746
11.878724;0.20115624
8.631104;0.45362267
10.495395;-0.112777546
12.955578;-0.6041224
9.694784;0.086614415
12.230838;-0.2621186
10.136964;-0.8116008
12.200617;1.5351347
12.876605;0.32449874
10.605916;-0.06040536
9.822204;0.2736284
8.885608;0.1839653
8.280477;0.26144093
10.041893;-0.14974399
10.625922;0.33899766
10.774217;-0.21736862
10.831874;0.0053058127
8.345082;1.2999874
10.357299;-0.23505056
4.7639723;-0.05934249
12.113965;-0.12269716
11.402091;0.15564765
12.588828;-0.025170341
8.5153;-0.003658696
7.5554504;0.31684878
10.635573;0.07171716
8.37422;-0.010478004
11.941768;-0.051361248
7.564108;0.15287511
12.518462;-0.14910798
9.05926;0.44618356
12.299403;0.041171536
12.444737;0.0047412375
10.266162;0.20535417
10.132583;0.477157
13.33097;-0.07290785
9.705873;0.23848684
9.675157;-0.0989113
21.141964;-0.030980602
6.5981493;-0.013327106
19.11678;0.35557994
10.043396;0.1461684
11.355757;-0.1777056
13.041324;0.032870293
8.949643;0.30180717
10.814319;-0.09890221
10.618088;-0.15748285
13.541659;0.15553047
7.8717346;0.33616182
10.892249;0.22484127
12.073138;-0.27842236
13.59176;-0.1512215
13.475394;-0.4397824
12.746964;0.32982627
11.312198;-0.27821282
14.096875;-0.108581856
13.068068;-0.021994933
7.302953;-0.0259742
5.866297;-0.267626
11.153316;-0.0035550883
10.770012;0.5800986
10.851748;-0.08165215
7.7257643;-1.0625201
12.587216;-0.026433662
12.255569;-0.4037724
11.85884;-0.19790615
12.437165;-0.22616304
11.889281;-0.17032945
9.673865;0.04140009
12.982711;-0.41537893
11.374109;-0.098230794
10.925464;0.09514694
11.057521;-0.064898476
9.938845;0.59996843
11.7245;0.5000541
12.570785;0.012854294
12.244455;0.18445195
9.7001505;0.53638804
8.827712;0.8097896
8.313759;0.563502
8.955716;-0.4302975
11.641694;-0.06264736
10.485094;-0.014732919
7.322426;0.19294818
12.0958605;-0.11975886
9.596159;0.017968282
13.7623625;-0.43399173
19.17516;-0.4493545
10.92305;-0.31267205
9.70372;0.012648449
6.1878133;0.06298323
10.403289;-0.11200945
9.198586;0.31836885
9.063951;0.4480179
9.784802;-0.03539391
9.874369;0.1684307
9.006632;0.18470986
12.679446;0.036193922
